,,,,,
,,,,,
,,,,,
16,2017-09-18,海之猫,天使轮,数百万,[[u'\u627e\u94a2\u7f51']]
17,2017-09-18,奢分期,Pre-A轮,数千万,[[u'\u6d77\u670b\u8d44\u672c']]
18,2017-09-18,有车以后,B轮,2亿,"[[u'SIG\u6d77\u7eb3\u4e9a\u6d32'], [u'\u817e\u8baf'], [u'\u771f\u683c\u57fa\u91d1'], [u'\u771f\u6210\u6295\u8d44']]"
19,2017-09-17,解毒视频,种子轮,数百万,[u'\u672a\u900f\u9732']
,,,,,
0,2017-09-17,触漫APP,A轮,数千万,"[[u'\u542f\u660e\u521b\u6295'], [u'IDG\u8d44\u672c']]"
1,2017-09-17,欣视景,B轮,1亿,"[[u'\u534e\u777f\u6295\u8d44'], [u'\u5357\u4eac\u9ad8\u79d1']]"
2,2017-09-17,MagicMed脉极客医疗,Pre-A轮,1000万,[[u'\u9752\u4e91\u521b\u6295']]
3,2017-09-17,全民酷跑,种子轮,未透露,[u'\u672a\u900f\u9732']
4,2017-09-17,创意星球,天使轮,1000万,[[u'\u4e50\u6e38\u8d44\u672c']]
5,2017-09-16,斑马旅游,天使轮,数百万,[[u'\u4e0a\u6d77\u6d66\u8f6f\u521b\u6295']]
6,2017-09-16,筑捷,天使轮,未透露,[u'\u672a\u900f\u9732']
7,2017-09-16,吉人乐妆,天使轮,500万,[u'\u672a\u900f\u9732']
8,2017-09-16,DonHot噹哈驴火,天使轮,1000万,[u'\u672a\u900f\u9732']
9,2017-09-15,中联晟世,天使轮,数百万,[[u'\u8054\u901a']]
10,2017-09-15,可力梅塔,A+轮,未透露,[u'\u672a\u900f\u9732']
11,2017-09-15,Technological quotient,天使轮,未透露,[[u'\u7ef4\u4eac\u8d44\u672c']]
12,2017-09-15,雄孩子传媒,A轮,5000万,[[u'\u521b\u65b0\u5de5\u573a']]
13,2017-09-15,麦士德福科技,战略投资,未透露,[[u'\u6b63\u8f69\u6295\u8d44']]
14,2017-09-15,蓝天碧水,A轮,数千万,[u'\u672a\u900f\u9732']
15,2017-09-15,怀若智能,天使轮,2000万,[[u'\u8d62\u65f6\u80dc']]
16,2017-09-15,八小生,天使轮,275万,[u'\u672a\u900f\u9732']
17,2017-09-15,脑医生,天使轮,数百万,"[[u'\u827e\u745e\u8d44\u672c(\u827e\u745e)'], [u'\u9053\u5f64\u6295\u8d44']]"
18,2017-09-15,斑马老师,战略投资,数千万,[[u'\u51ef\u7c73\u5b9d\u8d1d']]
19,2017-09-15,疯狂体育,战略投资,未透露,[u'\u672a\u900f\u9732']
,,,,,
0,2017-09-15,小安科技,天使轮,数千万,[[u'\u4e2d\u79d1\u521b\u661f']]
1,2017-09-15,不空文化,A轮,6000万,"[[u'IDG\u8d44\u672c'], [u'\u65b9\u548c\u8d44\u672c']]"
2,2017-09-15,中原农险,战略投资,1.65亿,[[u'\u6052\u8363\u6c47\u5f6c']]
3,2017-09-15,铭视科技,新三板,未透露,[u'\u672a\u900f\u9732']
4,2017-09-15,大千科技,新三板,未透露,[u'\u672a\u900f\u9732']
5,2017-09-15,西默科技,B轮,1.6亿,[u'\u672a\u900f\u9732']
6,2017-09-15,英派斯,IPO上市,4.82亿,[u'\u672a\u900f\u9732']
7,2017-09-15,鲜速送,Pre-A轮,数千万,[[u'\u771f\u987a\u57fa\u91d1']]
8,2017-09-15,旅界传媒,Pre-A轮,数百万,[[u'\u805a\u5143\u8d44\u672c']]
9,2017-09-15,炼石网络,Pre-A轮,3000万,[[u'\u56fd\u79d1\u5609\u548c']]
10,2017-09-15,悦旅汇,天使轮,数千万,[[u'\u6cb8\u70b9\u8d44\u672c']]
11,2017-09-15,分分钟食材,A轮,1.1亿,"[[u'\u6e05\u63a7\u94f6\u674f\u521b\u6295'], [u'\u56fd\u5bb6\u4e2d\u5c0f\u4f01\u4e1a\u53d1\u5c55\u57fa\u91d1\uff08\u56fd\u4e2d\u521b\u6295\uff09']]"
12,2017-09-15,联影医疗,A轮,33.33亿,"[[u'\u4e2d\u91d1\u667a\u5fb7'], [u'\u4e2d\u56fd\u56fd\u6709\u8d44\u672c\u98ce\u9669\u6295\u8d44\u57fa\u91d1\uff08\u56fd\u98ce\u6295\u57fa\u91d1\uff09'], [u'\u56fd\u5f00\u91d1\u878d(\u56fd\u5f00\u5f00\u5143)'], [u'\u4e2d\u4fe1\u8bc1\u5238'], [u'\u56fd\u6295\u521b\u65b0']]"
13,2017-09-15,7Nujoom中东达人秀,A轮,1.05亿,"[[u'\u5947\u864e360'], [u'\u5929\u795e\u4e92\u52a8'], [u'\u4e2d\u6587\u4f20\u5a92'], [u'\u4e09\u5343\u8d44\u672c']]"
14,2017-09-14,稚子敲针,天使轮,数百万,[[u'\u552f\u730e\u8d44\u672c']]
15,2017-09-14,易乐股份,新三板,未透露,[u'\u672a\u900f\u9732']
16,2017-09-14,微厅盒子,天使轮,数百万,[u'\u672a\u900f\u9732']
17,2017-09-14,云尚电,天使轮,1800万,[u'\u672a\u900f\u9732']
18,2017-09-14,趣学车,B轮,数千万,"[[u'\u597d\u671b\u89d2\u6295\u8d44'], [u'\u6885\u82b1\u521b\u6295'], [u'\u51e4\u51f0\u8d22\u5bcc'], [u'\u6625\u6653\u8d44\u672c'], [u'\u5b89\u8299\u5170\u8d44\u672c']]"
19,2017-09-14,好课多,天使轮,1000万,[u'\u672a\u900f\u9732']
,,,,,
0,2017-09-14,朗播网,B轮,6000万,[[u'\u5e7f\u53d1\u4fe1\u5fb7']]
1,2017-09-14,蓝蚁科技,天使轮,未透露,[[u'\u4e1c\u6e56\u5929\u4f7f\u57fa\u91d1']]
2,2017-09-14,正和汽车,新三板,未透露,[u'\u672a\u900f\u9732']
3,2017-09-14,海元国际,新三板,未透露,[u'\u672a\u900f\u9732']
4,2017-09-14,英田影视,新三板,未透露,[u'\u672a\u900f\u9732']
5,2017-09-14,抓钱猫,B轮,2亿,[u'\u672a\u900f\u9732']
6,2017-09-14,U-bicycle,B轮,数千万,[u'\u672a\u900f\u9732']
7,2017-09-14,进化者机器人,A+轮,数亿,"[[u'\u7d22\u9053\u6295\u8d44'], [u'\u6c34\u6728\u8d44\u672c']]"
8,2017-09-14,小象生活,天使轮,数千万,"[[u'\u9752\u677e\u57fa\u91d1'], [u'\u5f18\u52b1\u521b\u6295']]"
9,2017-09-14,极客视界,Pre-A轮,数百万,[[u'\u4eac\u4e1c\u91d1\u878d']]
10,2017-09-13,光谷云财务,天使轮,未透露,[u'\u672a\u900f\u9732']
11,2017-09-13,天泽智云,天使轮,未透露,[[u'\u9ad8\u6995\u8d44\u672c']]
12,2017-09-13,沃太能源,B+轮,数千万,[[u'\u4e2d\u5e7f\u6838\u4ea7\u4e1a\u57fa\u91d1']]
13,2017-09-13,上海飞智电子科技,A轮,1000万,[[u'\u9752\u9510\u521b\u6295']]
14,2017-09-13,神马集团,战略投资,未透露,[u'\u672a\u900f\u9732']
15,2017-09-13,AGM版权交易平台,天使轮,数百万,[u'\u672a\u900f\u9732']
16,2017-09-13,空间号,天使轮,1000万,[[u'\u6c5f\u5357\u6625']]
17,2017-09-13,小充生活,天使轮,数百万,[u'\u672a\u900f\u9732']
18,2017-09-13,好讲台,A轮,未透露,"[[u'\u5929\u4f7f\u767e\u4eba\u4f1a'], [u'\u521b\u52bf\u8d44\u672c']]"
19,2017-09-13,暴走日报,C轮,数亿,"[[u'\u706b\u5c71\u77f3\u8d44\u672c'], [u'\u665f\u9053\u6295\u8d44'], [u'\u6d2a\u6cf0\u57fa\u91d1']]"
,,,,,
0,2017-09-13,联众世界Ourgame,IPO上市后,1.2亿,[[u'\u4f53\u80b2\u4e4b\u7a97']]
1,2017-09-13,愿美,天使轮,1000万,[u'\u672a\u900f\u9732']
2,2017-09-13,九橙,战略投资,未透露,[[u'\u4f73\u6c83\u96c6\u56e2']]
3,2017-09-13,咔哒故事,A轮,未透露,"[[u'\u534e\u777f\u6295\u8d44'], [u'\u5143\u749f\u8d44\u672c'], [u'\u597d\u672a\u6765(\u5b66\u800c\u601d)']]"
4,2017-09-13,我要赞体育,Pre-A轮,未透露,[u'\u672a\u900f\u9732']
5,2017-09-13,蜜曰科技Monster Pub,A轮,数千万,"[[u'\u706b\u5c71\u77f3\u8d44\u672c'], [u'\u82f1\u8bfa\u5929\u4f7f\u57fa\u91d1'], [u'\u5934\u5934\u662f\u9053\u6295\u8d44\u57fa\u91d1']]"
6,2017-09-13,钱老师说钱,战略投资,未透露,[[u'\u62cd\u62cd\u8d37']]
7,2017-09-13,懂得,种子轮,未透露,[u'\u672a\u900f\u9732']
8,2017-09-13,合盘贷,B轮,2亿,[u'\u672a\u900f\u9732']
9,2017-09-12,佳光科技Encradar,Pre-A轮,未透露,"[[u'\u82cf\u5dde\u6e05\u7814\u8d44\u672c'], [u'\u8d5b\u5bcc\u57fa\u91d1']]"
10,2017-09-12,有屋科技,天使轮,未透露,[u'\u672a\u900f\u9732']
11,2017-09-12,原子娱乐,A轮,1250万,[[u'\u817e\u8baf']]
12,2017-09-12,云圣智能,战略投资,未透露,[[u'\u521b\u5ba2\u603b\u90e8']]
13,2017-09-12,罐头场文化,B轮,数千万,"[[u'\u706b\u5c71\u77f3\u8d44\u672c'], [u'\u6b63\u5fc3\u8c37\u521b\u65b0\u8d44\u672c']]"
14,2017-09-12,康沁药业,战略投资,3980万,[[u'\u4e5d\u5dde\u901a']]
15,2017-09-12,考拉FM,战略投资,2亿,[[u'\u674e\u658c']]
16,2017-09-12,轶诺药业,Pre-A轮,1000万,[[u'\u5f18\u6656\u8d44\u672c']]
17,2017-09-12,卡联股份,新三板,未透露,[u'\u672a\u900f\u9732']
18,2017-09-12,天澄环保,新三板,未透露,[u'\u672a\u900f\u9732']
19,2017-09-12,金宇顺达,新三板,未透露,[u'\u672a\u900f\u9732']
,,,,,
0,2017-09-12,共添营销,新三板,未透露,[u'\u672a\u900f\u9732']
1,2017-09-12,五星传奇,新三板,未透露,[u'\u672a\u900f\u9732']
2,2017-09-12,车语传媒AutoRadio,C轮,2亿,[[u'\u674e\u658c']]
3,2017-09-12,积微物联,战略投资,未透露,[[u'\u627e\u94a2\u7f51']]
4,2017-09-12,银都股份,IPO上市,8.16亿,[u'\u672a\u900f\u9732']
5,2017-09-12,食行生鲜,C+轮,2.9亿,[[u'\u5929\u56fe\u6295\u8d44']]
6,2017-09-12,ZHO共享纸巾,种子轮,500万,[u'\u672a\u900f\u9732']
7,2017-09-12,唯儿诺儿科,B轮,3000万,"[[u'\u6df1\u5733\u9ad8\u7279\u4f73'], [u'\u9053\u5f64\u6295\u8d44'], [u'\u9510\u76db\u6295\u8d44Ares Management']]"
8,2017-09-11,北京响动科技有限公司,天使轮,100万,[[u'\u5149\u6da7\u5b9e\u9a8c\u5ba4']]
9,2017-09-11,小视科技,B轮,未透露,[u'\u672a\u900f\u9732']
10,2017-09-11,山哥文化,天使轮,数百万,[[u'WeMedia\u81ea\u5a92\u4f53\u8054\u76df']]
11,2017-09-11,杰杰科技,天使轮,600万,[u'\u672a\u900f\u9732']
12,2017-09-11,汽修宝,A轮,数千万,[u'\u672a\u900f\u9732']
13,2017-09-11,创头条,A轮,数千万,[[u'\u82f1\u6cf0\u683c\u745e']]
14,2017-09-11,想象传媒,A轮,数千万,[[u'\u5982\u5ddd\u57fa\u91d1']]
15,2017-09-11,张飞充电,Pre-A轮,数千万,"[[u'\u7ecf\u7eac\u4e2d\u56fd'], [u'\u91d1\u5e93\u8d44\u672c']]"
16,2017-09-11,数睿科技,A+轮,未透露,"[[u'\u677e\u79be\u8d44\u672c'], [u'\u78d0\u8c37\u521b\u6295']]"
17,2017-09-11,鲶鱼电商,天使轮,未透露,"[[u'\u4f20\u5a92\u68a6\u5de5\u573a'], [u'\u859b\u86ee\u5b50(\u86ee\u5b50\u57fa\u91d1)']]"
18,2017-09-11,深圳源伞科技,Pre-A轮,未透露,[u'\u672a\u900f\u9732']
19,2017-09-11,TNG Wallet,A轮,1.15亿,[[u'\u8054\u521b\u6c38\u5ba3']]
,,,,,
0,2017-09-11,广汇汽车,IPO上市后,80亿,[u'\u672a\u900f\u9732']
1,2017-09-11,职行力,A轮,数千万,[u'\u672a\u900f\u9732']
2,2017-09-11,白马优车,天使轮,数千万,[[u'\u767d\u9a6c\u8d44\u672c']]
3,2017-09-11,航班管家,新三板,未透露,[u'\u672a\u900f\u9732']
4,2017-09-11,云南能投,新三板,未透露,[u'\u672a\u900f\u9732']
5,2017-09-11,淳石资产管理,A轮,未透露,"[[u'\u82f1\u8c0a\u8d44\u672c'], [u'\u8f6f\u94f6\u4e2d\u56fd'], [u'\u4e1c\u65b9\u6e2f\u6e7e'], [u'\u67b6\u6865\u6295\u8d44'], [u'\u6c34\u6728\u8d44\u672c'], [u'\u540c\u521b\u4f1f\u4e1a'], [u'\u590d\u6734\u6295\u8d44'], [u'\u6df1\u5733\u9ad8\u7279\u4f73']]"
6,2017-09-11,贝康医疗,B轮,1亿,[u'\u672a\u900f\u9732']
7,2017-09-11,占心,A轮,1000万,[u'\u672a\u900f\u9732']
8,2017-09-11,正广兴家庭医生,B轮,1.6亿,[u'\u672a\u900f\u9732']
9,2017-09-11,拓课云,Pre-A轮,数千万,"[[u'\u82f1\u8bfa\u5929\u4f7f\u57fa\u91d1'], [u'\u81fb\u4e91\u521b\u6295'], [u'\u6c34\u6728\u8d44\u672c']]"
10,2017-09-11,空气堡AIRBURG,B轮,数千万,"[[u'\u771f\u683c\u57fa\u91d1'], [u'\u5149\u901f\u4e2d\u56fd']]"
11,2017-09-10,享租家居,天使轮,数百万,[[u'\u5929\u5584\u8d44\u672c']]
12,2017-09-10,乐约信息,战略投资,未透露,[[u'\u4e2d\u79d1\u8f6f']]
13,2017-09-10,学程无忧51Study,天使轮,300万,[u'\u672a\u900f\u9732']
14,2017-09-10,科百科技,Pre-A轮,数千万,[u'\u672a\u900f\u9732']
15,2017-09-09,投呗,战略投资,未透露,[[u'\u540c\u65b9\u539a\u6301']]
16,2017-09-09,小麦铺,A+轮,1.2亿,[[u'\u541b\u7d2b\u8d44\u672c']]
17,2017-09-09,YBDL青少年篮球发展联盟,A轮,数千万,[[u'\u8fbe\u6cf0\u8d44\u672c']]
18,2017-09-09,Sensylink申矽凌微电子,A轮,3000万,[[u'IPV Capital/\u76c8\u5bcc\u6cf0\u514b']]
19,2017-09-08,哎吖,天使轮,700万,[u'\u672a\u900f\u9732']
,,,,,
0,2017-09-08,视霓,天使轮,未透露,[u'\u672a\u900f\u9732']
1,2017-09-08,印飞科技,Pre-A轮,未透露,[u'\u672a\u900f\u9732']
2,2017-09-08,有喵租包,Pre-A轮,1500万,"[[u'\u6885\u82b1\u521b\u6295'], [u'JadeValue']]"
3,2017-09-08,十牛校园,Pre-A轮,1500万,[u'\u672a\u900f\u9732']
4,2017-09-08,Fix Auto大师钣喷,A轮,数千万,[[u'\u4e2d\u6295\u4e2d\u8d22\u57fa\u91d1']]
5,2017-09-08,居家通,B轮,5000万,[[u'\u7ea2\u661f\u7f8e\u51ef\u9f99']]
6,2017-09-08,超能界,Pre-A轮,数千万,[[u'\u542f\u660e\u521b\u6295']]
7,2017-09-08,一条视频,C轮,4000万,"[[u'\u534e\u4eba\u6587\u5316\u4ea7\u4e1a\u57fa\u91d1'], [u'\u9e25\u7fce\u6295\u8d44'], [u'\u5bbd\u5e26\u8d44\u672cCBC']]"
8,2017-09-08,咔咔买房,Pre-A轮,1500万,[[u'\u4e5d\u5408\u521b\u6295']]
9,2017-09-08,韦林文化,Pre-A轮,数千万,[u'\u672a\u900f\u9732']
10,2017-09-08,优艾智合,种子轮,数百万,"[[u'HAX'], [u'Plug and Play']]"
11,2017-09-08,金域医学,IPO上市,未透露,[u'\u672a\u900f\u9732']
12,2017-09-08,车和家,A+轮,6.2亿,"[[u'\u5229\u6b27\u96c6\u56e2\u80a1\u4efd'], [u'\u660e\u52bf\u8d44\u672c'], [u'\u6e90\u7801\u8d44\u672c'], [u'\u674e\u60f3'], [u'\u5143\u749f\u8d44\u672c'], [u'\u84dd\u9a70\u521b\u6295'], [u'Star VC'], [u'\u4e2d\u91d1\u7532\u5b50']]"
13,2017-09-08,真实幻想,天使轮,300万,[u'\u672a\u900f\u9732']
14,2017-09-08,视连通,Pre-A轮,数千万,[[u'\u6d77\u5c14']]
15,2017-09-08,阳光乐选,Pre-A轮,1000万,[u'\u672a\u900f\u9732']
16,2017-09-08,明码生物,B+轮,2.4亿,"[[u'\u7ea2\u6749\u8d44\u672c\u4e2d\u56fd'], [u'\u4e91\u950b\u57fa\u91d1'], [u'Temasek\u6de1\u9a6c\u9521'], [u'3W Partners']]"
17,2017-09-07,AbleCloud,B轮,数千万,[[u'\u5409\u5bcc\u521b\u6295']]
18,2017-09-07,壹盒惊喜,天使轮,数百万,[[u'\u521d\u5fc3\u8d44\u672c']]
19,2017-09-07,海马轻帆,天使轮,数百万,[[u'\u5149\u6e90\u8d44\u672c']]
,,,,,
0,2017-09-07,搭巢科技,天使轮,数百万,[[u'\u5f00\u7269\u5929\u4f7f\u57fa\u91d1(\u5f00\u7269\u76f8\u6cf0)']]
1,2017-09-07,未来互娱,天使轮,数十万,[[u'\u548c\u58f9\u8d44\u672c']]
2,2017-09-07,友族luckyb,天使轮,未透露,[[u'\u4e2d\u91d1\u6c47\u8d22\u6295\u8d44']]
3,2017-09-07,A便利,天使轮,500万,"[[u'\u5609\u7a0b\u8d44\u672c'], [u'\u9669\u5cf0\u957f\u9752']]"
4,2017-09-07,博郡汽车,战略投资,数亿,[u'\u672a\u900f\u9732']
5,2017-09-07,极速云,A轮,数千万,[[u'\u6d2a\u6cf0\u57fa\u91d1']]
6,2017-09-07,柳橙国际,A轮,550万,[[u'\u8fbe\u6cf0\u8d44\u672c']]
7,2017-09-07,MeetBest好处,天使轮,500万,[u'\u672a\u900f\u9732']
8,2017-09-07,明家联合,战略投资,17.6亿,[u'\u672a\u900f\u9732']
9,2017-09-07,旅帮,天使轮,1000万,[u'\u672a\u900f\u9732']
10,2017-09-07,深圳鹏锐信息,新三板,未透露,[u'\u672a\u900f\u9732']
11,2017-09-07,联和利泰,新三板,未透露,[u'\u672a\u900f\u9732']
12,2017-09-07,浙宏科技,新三板,未透露,[u'\u672a\u900f\u9732']
13,2017-09-07,旅途点点,战略投资,2000万,[u'\u672a\u900f\u9732']
14,2017-09-07,DeepBrain云大脑,A轮,3200万,"[[u'\u91d1\u6c99\u6c5f\u521b\u6295'], [u'\u6208\u58c1\u521b\u6295']]"
15,2017-09-07,创数教育,战略投资,1000万,[[u'\u7acb\u601d\u8fb0']]
16,2017-09-07,地道风物,天使轮,数千万,[[u'\u6c34\u6728\u8d44\u672c']]
17,2017-09-07,数位,A轮,5000万,"[[u'\u6781\u5149\u5927\u6570\u636e'], [u'\u590d\u661f\u9510\u6b63\u8d44\u672c']]"
18,2017-09-07,七只考拉,A轮,5000万,"[[u'\u7ecf\u7eac\u4e2d\u56fd'], [u'\u6267\u4e00\u8d44\u672c']]"
19,2017-09-07,一本册子,天使轮,100万,[[u'\u521d\u5fc3\u8d44\u672c']]
,,,,,
0,2017-09-06,深圳波赛冬,战略投资,500万,[[u'\u6d77\u7ffc\u80a1\u4efd']]
1,2017-09-06,力高技术,B轮,数亿,"[[u'\u6d77\u901a\u5f00\u5143'], [u'\u6734\u7d20\u8d44\u672c'], [u'\u6df1\u5733\u9ad8\u7279\u4f73']]"
2,2017-09-06,颐家康宁,A轮,未透露,[u'\u672a\u900f\u9732']
3,2017-09-06,鑫精合,B轮,1.5亿,"[[u'\u534e\u63a7\u57fa\u91d1'], [u'\u56fd\u6295\u521b\u65b0']]"
4,2017-09-06,创怀医疗,天使轮,2000万,[[u'\u4ed9\u77b3\u8d44\u672c']]
5,2017-09-06,幸福纪,天使轮,未透露,[u'\u672a\u900f\u9732']
6,2017-09-06,欧电云,B轮,数千万,[[u'\u541b\u8054\u8d44\u672c']]
7,2017-09-06,创业天使,种子轮,2000万,[u'\u672a\u900f\u9732']
8,2017-09-06,奥本未来,战略投资,未透露,[[u'\u534e\u521b\u8d44\u672c']]
9,2017-09-06,GI引线传媒,A轮,数千万,[[u'\u56fd\u5bb6\u4e2d\u5c0f\u4f01\u4e1a\u53d1\u5c55\u57fa\u91d1\uff08\u56fd\u4e2d\u521b\u6295\uff09']]
10,2017-09-06,梦想加,战略投资,数千万,[u'\u672a\u900f\u9732']
11,2017-09-06,云智充,天使轮,数百万,[u'\u672a\u900f\u9732']
12,2017-09-06,智能一点,Pre-A轮,1000万,"[[u'\u9752\u677e\u57fa\u91d1'], [u'\u6d2a\u6cf0\u667a\u9020\u5de5\u573a'], [u'\u521b\u65b0\u8c37Innovalley'], [u'\u6d2a\u6cf0\u57fa\u91d1']]"
13,2017-09-06,马夫眼镜,B+轮,1.2亿,[[u'\u542f\u8d4b\u8d44\u672c']]
14,2017-09-06,roobo智能管家,B轮,3.5亿,[[u'\u4e03\u6d77\u8d44\u672c']]
15,2017-09-06,三友医疗,B轮,1亿,[[u'\u76c8\u79d1\u8d44\u672c']]
16,2017-09-06,矿世云算,战略投资,数千万,[[u'\u6781\u8c46\u8d44\u672c']]
17,2017-09-06,谷露软件,A轮,5000万,"[[u'\u53cc\u6e56\u8d44\u672c'], [u'\u771f\u6210\u6295\u8d44']]"
18,2017-09-06,衣二三,C轮,5000万,"[[u'\u91d1\u6c99\u6c5f\u521b\u6295'], [u'UOB Venture'], [u'\u78d0\u9716\u8d44\u672c'], [u'\u963f\u91cc\u5df4\u5df4'], [u'\u5fd7\u62d9\u8d44\u672c'], [u'\u8f6f\u94f6\u4e2d\u56fd'], [u'\u7ea2\u6749\u8d44\u672c\u4e2d\u56fd'], [u'IDG\u8d44\u672c'], [u'\u771f\u683c\u57fa\u91d1'], [u'\u738b\u521a']]"
19,2017-09-06,Threatbook微步在线,B轮,1.2亿,"[[u'\u9ad8\u74f4\u8d44\u672c'], [u'\u5982\u5c71\u8d44\u672c'], [u'\u5317\u6781\u5149\u521b\u6295']]"
,,,,,
0,2017-09-05,安誉生物,A轮,未透露,"[[u'\u8fbe\u5b89\u521b\u8c37'], [u'\u8fbe\u5b89\u57fa\u56e0']]"
1,2017-09-05,走出趣,A轮,数千万,"[[u'\u4e91\u8d77\u8d44\u672c'], [u'\u4e1c\u65b9\u5bcc\u6d77']]"
2,2017-09-05,联众精工,A轮,未透露,[u'\u672a\u900f\u9732']
3,2017-09-05,K-EMS STUDIO,天使轮,未透露,[u'\u672a\u900f\u9732']
4,2017-09-05,小码联城,天使轮,2亿,[[u'\u8682\u8681\u91d1\u670d(\u963f\u91cc\u5df4\u5df4)']]
5,2017-09-05,关关灯影业,天使轮,数千万,[[u'\u6e38\u65cf\u7f51\u7edc']]
6,2017-09-05,舒格资管,A轮,1600万,"[[u'\u9752\u677e\u57fa\u91d1'], [u'\u82cf\u6cb3\u6c47']]"
7,2017-09-05,有贝,A轮,数千万,"[[u'\u6ee8\u6c5f\u521b\u6295'], [u'\u91d1\u6c99\u6c5f\u8054\u5408\u8d44\u672c']]"
8,2017-09-05,音乐而聚,天使轮,80万,[u'\u672a\u900f\u9732']
9,2017-09-05,凡学教育,战略投资,2000万,[u'\u672a\u900f\u9732']
10,2017-09-05,养你一辈子,Pre-A轮,2000万,[u'\u672a\u900f\u9732']
11,2017-09-05,微传播,IPO上市后,2.47亿,[u'\u672a\u900f\u9732']
12,2017-09-05,华体文化,Pre-A轮,2000万,[[u'\u817e\u8baf']]
13,2017-09-05,爱车小屋,A轮,1.5亿,[u'\u672a\u900f\u9732']
14,2017-09-05,盟迪奥,新三板,未透露,[u'\u672a\u900f\u9732']
15,2017-09-05,东日环保,新三板,未透露,[u'\u672a\u900f\u9732']
16,2017-09-05,绮耘股份,新三板,未透露,[u'\u672a\u900f\u9732']
17,2017-09-05,华海通讯,新三板,未透露,[u'\u672a\u900f\u9732']
18,2017-09-05,三博会展,新三板,未透露,[u'\u672a\u900f\u9732']
19,2017-09-05,微客巴巴,新三板,未透露,[u'\u672a\u900f\u9732']
,,,,,
0,2017-09-05,泰理财,A轮,4000万,[u'\u672a\u900f\u9732']
1,2017-09-05,猫眼电影,战略投资,10亿,[[u'\u5149\u7ebf\u4f20\u5a92']]
2,2017-09-05,靠谱小程序,Pre-A轮,数千万,[[u'\u65b0\u699c']]
3,2017-09-05,氪空间,A+轮,数亿,[[u'IDG\u8d44\u672c']]
4,2017-09-05,优瞳Coterie,A轮,数千万,[[u'\u718a\u732b\u8d44\u672c']]
5,2017-09-04,迅模网,种子轮,200万,[u'\u672a\u900f\u9732']
6,2017-09-04,比特大陆,A轮,5000万,"[[u'\u7ea2\u6749\u8d44\u672c\u4e2d\u56fd'], [u'IDG\u8d44\u672c']]"
7,2017-09-04,高视科技,A轮,5000万,"[[u'\u540c\u521b\u4f1f\u4e1a'], [u'\u534e\u9752\u8d44\u672c']]"
8,2017-09-04,原麦山丘,B轮,数千万,"[[u'\u963f\u7c73\u5df4\u8d44\u672c'], [u'\u771f\u6210\u6295\u8d44'], [u'\u65b9\u548c\u8d44\u672c']]"
9,2017-09-04,Yi+,B轮,1亿,[[u'\u6d77\u901a\u8bc1\u5238']]
10,2017-09-04,款多多,B+轮,7000万,"[[u'\u84dd\u8272\u5149\u6807'], [u'\u521b\u65b0\u5de5\u573a']]"
11,2017-09-04,盛煦地产,B轮,1.83亿,[[u'\u534e\u5e73\u6295\u8d44']]
12,2017-09-04,赛诺威盛,B轮,2亿,"[[u'\u542f\u660e\u521b\u6295'], [u'\u534e\u76d6\u8d44\u672c']]"
13,2017-09-04,慧昱科技,Pre-A轮,3550万,"[[u'\u5b9c\u534e\u8d44\u672c'], [u'\u82f1\u8bfa\u5929\u4f7f\u57fa\u91d1'], [u'\u5bcc\u58eb\u5eb7'], [u'\u613f\u666f\u8d44\u672c']]"
14,2017-09-04,笨熊智酷,天使轮,1500万,[u'\u672a\u900f\u9732']
15,2017-09-04,美业观察,A轮,1500万,[[u'\u54c1\u9014\u96c6\u56e2']]
16,2017-09-04,猩便利,天使轮,1亿,"[[u'\u5f20\u6d9b'], [u'\u738b\u6167\u6587'], [u'\u738b\u5174'], [u'\u5149\u901f\u4e2d\u56fd']]"
17,2017-09-04,全爱工匠,A轮,2000万,"[[u'\u8fdc\u955c\u521b\u6295'], [u'\u96c6\u7ed3\u53f7\u8d44\u672c']]"
18,2017-09-03,法狗狗,Pre-A轮,数千万,"[[u'\u8681\u7c73\u521b\u6295'], [u'\u5341\u65b9\u521b\u6295']]"
19,2017-09-03,白塔岭,B轮,数千万,[[u'\u6709\u6210\u8d44\u672c']]
,,,,,
0,2017-09-02,aicyber深思维科技,Pre-A轮,300万,[[u'\u539f\u59cb\u4f1a']]
1,2017-09-02,鸡排哥®JPG,天使轮,数千万,"[[u'\u9648\u5c0f\u7ea2'], [u'\u771f\u683c\u57fa\u91d1']]"
2,2017-09-02,猪队友语音,天使轮,数百万,[[u'GGV\u7eaa\u6e90\u8d44\u672c']]
3,2017-09-02,漂流链Plcchain,天使轮,600万,[[u'\u859b\u86ee\u5b50(\u86ee\u5b50\u57fa\u91d1)']]
4,2017-09-01,浙江紫光科技,天使轮,未透露,[[u'\u6fc0\u667a\u79d1\u6280']]
5,2017-09-01,Varitrip六艺通,Pre-A轮,230万,[[u'\u4e94\u5cb3\u8d44\u672c']]
6,2017-09-01,微事云,天使轮,数千万,[u'\u672a\u900f\u9732']
7,2017-09-01,猴得住,天使轮,400万,[u'\u672a\u900f\u9732']
8,2017-09-01,Halal Chain,天使轮,未透露,[[u'\u54c8\u5e0c\u8d44\u672cHash Capital']]
